BookingID,CustomerID,FirstName,LastName,Age,Gender,Email,Phone,Airline,FlightNo,DepartureCity,ArrivalCity,BookingDate,FlightDate,SeatClass,Passengers,Fare,PaymentMethod,BookingStatus
BKG104665,CUST12384,Name1284,Surname959,42,Male,user4665@example.com,9416152920,SpiceJet,QP784,Hyderabad,Pune,12-07-2026,24-07-2026,Business,2,13380,UPI,Confirmed
BKG104666,CUST14192,Name1013,Surname742,75,Male,user4666@example.com,9883307481,Vistara,AI340,Mumbai,Delhi,18-05-2026,30-06-2026,Premium Economy,2,15160,Debit Card,Confirmed
BKG104667,CUST11863,Name1283,Surname325,22,Female,user4667@example.com,9783153682,IndiGo,SG929,Chennai,Bengaluru,06-03-2026,23-04-2026,Premium Economy,2,14515,Net Banking,Cancelled
BKG104668,CUST10389,Name595,Surname1478,65,Male,user4668@example.com,9306496351,IndiGo,SG295,Goa,Hyderabad,18-07-2026,31-07-2026,Economy,1,3931,Net Banking,Cancelled
BKG104669,CUST11067,Name365,Surname1721,41,Male,user4669@example.com,9293800035,Air India,SG163,Chennai,Pune,29-01-2025,11-03-2025,Business,5,5516,Debit Card,Cancelled
BKG104670,CUST13978,Name503,Surname1142,25,Male,user4670@example.com,9512549643,Air India,AI710,Kolkata,Chennai,16-03-2026,09-05-2026,Business,3,7786,Debit Card,Cancelled
BKG104671,CUST12220,Name2892,Surname1982,45,Male,user4671@example.com,9783304988,Vistara,AI781,Chennai,Hyderabad,03-02-2026,04-03-2026,Business,4,14997,Debit Card,Confirmed
BKG104672,CUST12616,Name1025,Surname1873,48,Male,user4672@example.com,9618056007,IndiGo,SG268,Pune,Delhi,29-03-2025,07-04-2025,Business,1,15648,Debit Card,Confirmed
BKG104673,CUST13593,Name2166,Surname1010,69,Male,user4673@example.com,9923766421,IndiGo,AI681,Kolkata,Mumbai,30-08-2025,05-10-2025,Business,3,17240,Debit Card,Cancelled
BKG104674,CUST13890,Name1633,Surname492,60,Male,user4674@example.com,9652931587,IndiGo,6.00E+298,Chennai,Hyderabad,30-07-2025,20-09-2025,Premium Economy,3,13657,Credit Card,Completed
BKG104675,CUST10047,Name847,Surname1011,44,Male,user4675@example.com,9238990681,IndiGo,QP132,Bengaluru,Hyderabad,17-02-2025,15-03-2025,Premium Economy,2,7565,Net Banking,Confirmed
BKG104676,CUST10742,Name1780,Surname1710,56,Female,user4676@example.com,9567507633,IndiGo,QP831,Pune,Bengaluru,04-07-2026,07-07-2026,Business,1,10427,Debit Card,Cancelled
BKG104677,CUST14848,Name969,Surname1515,22,Female,user4677@example.com,9715985905,Air India,SG374,Pune,Chennai,15-02-2025,09-03-2025,Business,5,13485,UPI,Completed
BKG104678,CUST11530,Name2292,Surname899,57,Male,user4678@example.com,9547222470,Air India,6E432,Pune,Chennai,08-01-2026,17-02-2026,Premium Economy,3,3930,Net Banking,Cancelled
BKG104679,CUST10357,Name2136,Surname1298,57,Male,user4679@example.com,9565857900,Akasa Air,AI337,Mumbai,Kolkata,25-09-2025,11-11-2025,Premium Economy,2,13798,Debit Card,Confirmed
BKG104680,CUST13409,Name2318,Surname447,25,Male,user4680@example.com,9312239921,Air India,QP305,Mumbai,Pune,25-01-2026,23-03-2026,Premium Economy,3,5061,Credit Card,Completed
BKG104681,CUST13165,Name1056,Surname569,35,Female,user4681@example.com,9941435018,Vistara,AI514,Chennai,Bengaluru,13-08-2025,26-08-2025,Premium Economy,5,8329,Debit Card,Cancelled
BKG104682,CUST14132,Name1680,Surname1130,25,Female,user4682@example.com,9757350586,IndiGo,SG522,Mumbai,Goa,03-12-2025,29-01-2026,Premium Economy,3,7680,UPI,Completed
BKG104683,CUST13596,Name2679,Surname1422,74,Male,user4683@example.com,9554819871,IndiGo,AI242,Goa,Kolkata,16-09-2025,23-10-2025,Premium Economy,4,5629,UPI,Cancelled
BKG104684,CUST11212,Name1088,Surname1870,53,Female,user4684@example.com,9171864551,SpiceJet,QP152,Chennai,Delhi,28-06-2026,14-08-2026,Premium Economy,4,7928,Debit Card,Completed
BKG104685,CUST10155,Name748,Surname1725,25,Female,user4685@example.com,9766269989,Akasa Air,QP410,Pune,Goa,04-12-2025,07-12-2025,Business,4,3099,UPI,Completed
BKG104686,CUST10236,Name337,Surname827,39,Female,user4686@example.com,9174457859,Air India,SG546,Hyderabad,Pune,25-07-2026,21-08-2026,Premium Economy,2,24217,Debit Card,Cancelled
BKG104687,CUST10545,Name1729,Surname1623,69,Male,user4687@example.com,9638912370,IndiGo,6E491,Kolkata,Chennai,25-05-2025,19-07-2025,Economy,3,14679,Credit Card,Confirmed
BKG104688,CUST13987,Name2136,Surname705,74,Male,user4688@example.com,9325980242,Akasa Air,AI721,Hyderabad,Bengaluru,21-10-2025,15-11-2025,Premium Economy,5,21703,UPI,Completed
BKG104689,CUST14508,Name160,Surname1677,20,Male,user4689@example.com,9945532944,Akasa Air,6E725,Hyderabad,Delhi,21-01-2026,05-02-2026,Economy,4,13530,UPI,Cancelled
BKG104690,CUST14998,Name167,Surname1999,40,Female,user4690@example.com,9172465881,Vistara,6E500,Mumbai,Chennai,18-05-2025,25-05-2025,Business,2,8416,Net Banking,Completed
BKG104691,CUST14794,Name1046,Surname869,19,Female,user4691@example.com,9649900504,IndiGo,6E738,Bengaluru,Chennai,15-08-2025,29-09-2025,Premium Economy,2,12376,UPI,Completed
BKG104692,CUST11361,Name2521,Surname447,25,Male,user4692@example.com,9434042034,Air India,6.00E+181,Bengaluru,Kolkata,17-12-2025,28-12-2025,Economy,3,6888,Debit Card,Cancelled
BKG104693,CUST14682,Name2185,Surname1357,50,Male,user4693@example.com,9183923915,Air India,AI487,Goa,Kolkata,09-01-2025,26-01-2025,Business,1,22942,Debit Card,Confirmed
BKG104694,CUST14214,Name1135,Surname711,71,Male,user4694@example.com,9239680006,Vistara,6E648,Kolkata,Goa,14-11-2025,30-11-2025,Premium Economy,5,7969,Debit Card,Confirmed
BKG104695,CUST10657,Name1077,Surname1973,51,Female,user4695@example.com,9545128325,SpiceJet,6E552,Mumbai,Chennai,25-03-2026,13-04-2026,Economy,1,21240,UPI,Completed
BKG104696,CUST13982,Name250,Surname1807,67,Female,user4696@example.com,9783996101,Vistara,6.00E+251,Delhi,Chennai,14-04-2025,19-05-2025,Business,2,20898,Debit Card,Confirmed
BKG104697,CUST10168,Name360,Surname1590,44,Male,user4697@example.com,9598569115,Air India,6E631,Mumbai,Chennai,22-01-2026,03-02-2026,Economy,5,19204,Net Banking,Cancelled
BKG104698,CUST14126,Name2280,Surname1272,19,Female,user4698@example.com,9550116474,SpiceJet,AI779,Chennai,Hyderabad,18-05-2026,28-05-2026,Premium Economy,4,4930,Debit Card,Cancelled
BKG104699,CUST13568,Name2797,Surname1822,49,Male,user4699@example.com,9542428966,IndiGo,QP238,Bengaluru,Delhi,24-01-2025,28-01-2025,Premium Economy,4,7417,Debit Card,Confirmed
BKG104700,CUST13505,Name385,Surname1713,22,Female,user4700@example.com,9734051187,Vistara,AI385,Kolkata,Delhi,04-08-2025,17-09-2025,Business,2,5567,UPI,Completed
BKG104701,CUST10423,Name103,Surname1801,36,Female,user4701@example.com,9750963363,Air India,6E695,Kolkata,Hyderabad,04-07-2025,10-08-2025,Premium Economy,4,10412,Net Banking,Cancelled
BKG104702,CUST10955,Name2194,Surname763,47,Male,user4702@example.com,9901104890,IndiGo,AI950,Mumbai,Hyderabad,25-02-2026,16-04-2026,Economy,5,6584,Credit Card,Confirmed
BKG104703,CUST13291,Name1318,Surname736,60,Female,user4703@example.com,9223796738,Vistara,SG439,Goa,Mumbai,30-03-2026,05-05-2026,Premium Economy,2,16808,UPI,Confirmed
BKG104704,CUST12569,Name295,Surname951,42,Female,user4704@example.com,9828430617,Air India,QP252,Hyderabad,Chennai,24-08-2025,28-09-2025,Premium Economy,2,16205,Debit Card,Completed
BKG104705,CUST11795,Name496,Surname321,67,Male,user4705@example.com,9849307633,SpiceJet,AI778,Chennai,Hyderabad,15-07-2025,07-08-2025,Economy,1,22568,UPI,Confirmed
BKG104706,CUST10770,Name893,Surname1402,23,Male,user4706@example.com,9100107794,Air India,SG632,Delhi,Pune,07-10-2025,10-11-2025,Economy,4,16673,Net Banking,Completed
BKG104707,CUST12079,Name2941,Surname700,71,Male,user4707@example.com,9649094557,Akasa Air,SG723,Mumbai,Chennai,05-04-2025,16-04-2025,Premium Economy,2,4396,Debit Card,Cancelled
BKG104708,CUST14480,Name465,Surname1270,44,Female,user4708@example.com,9285752107,Air India,AI109,Bengaluru,Delhi,10-10-2025,05-12-2025,Economy,4,15310,Credit Card,Cancelled
BKG104709,CUST14245,Name286,Surname679,22,Male,user4709@example.com,9884614648,Akasa Air,QP999,Bengaluru,Hyderabad,19-12-2025,19-01-2026,Business,2,3673,Credit Card,Cancelled
BKG104710,CUST13249,Name1083,Surname1847,67,Female,user4710@example.com,9491265590,Akasa Air,SG327,Delhi,Hyderabad,07-03-2025,26-03-2025,Economy,1,12423,UPI,Confirmed
BKG104711,CUST13633,Name1270,Surname1738,29,Female,user4711@example.com,9442631943,Akasa Air,AI379,Pune,Goa,15-03-2026,20-04-2026,Business,5,22458,UPI,Confirmed
BKG104712,CUST13322,Name1414,Surname416,68,Female,user4712@example.com,9709339298,SpiceJet,SG562,Kolkata,Delhi,15-05-2025,24-06-2025,Premium Economy,1,5701,UPI,Completed
BKG104713,CUST14312,Name1158,Surname1896,54,Male,user4713@example.com,9577403610,Air India,SG362,Kolkata,Hyderabad,27-02-2026,21-04-2026,Premium Economy,2,16166,Credit Card,Completed
BKG104714,CUST11543,Name133,Surname2000,51,Male,user4714@example.com,9246413946,Air India,SG299,Delhi,Bengaluru,30-01-2025,24-03-2025,Business,4,7030,UPI,Completed
BKG104715,CUST12023,Name2342,Surname612,25,Female,user4715@example.com,9811796515,Air India,AI163,Kolkata,Chennai,20-04-2025,24-04-2025,Business,3,7367,UPI,Confirmed
BKG104716,CUST10800,Name2324,Surname359,50,Male,user4716@example.com,9250846931,SpiceJet,SG937,Goa,Pune,10-05-2026,02-07-2026,Economy,1,11026,UPI,Completed
BKG104717,CUST11452,Name1213,Surname1276,22,Male,user4717@example.com,9908264997,Akasa Air,6E913,Pune,Kolkata,08-04-2026,10-04-2026,Premium Economy,4,24880,Net Banking,Cancelled
BKG104718,CUST13613,Name2486,Surname428,18,Female,user4718@example.com,9257732693,IndiGo,QP963,Pune,Mumbai,29-04-2026,17-05-2026,Business,2,15255,UPI,Completed
BKG104719,CUST13313,Name2102,Surname1333,34,Female,user4719@example.com,9412016577,Air India,QP353,Delhi,Hyderabad,29-01-2025,16-03-2025,Premium Economy,3,4320,Net Banking,Cancelled
BKG104720,CUST11581,Name398,Surname179,23,Male,user4720@example.com,9492781928,SpiceJet,6E421,Bengaluru,Pune,10-01-2026,12-02-2026,Business,4,17540,Net Banking,Cancelled
BKG104721,CUST10983,Name842,Surname336,52,Male,user4721@example.com,9900519034,SpiceJet,QP179,Kolkata,Bengaluru,25-10-2025,14-11-2025,Economy,4,9852,Credit Card,Confirmed
BKG104722,CUST12391,Name1764,Surname8,72,Female,user4722@example.com,9514647757,Akasa Air,SG134,Bengaluru,Pune,29-05-2025,08-07-2025,Premium Economy,2,3623,Debit Card,Completed
BKG104723,CUST14956,Name1980,Surname210,68,Female,user4723@example.com,9749557735,IndiGo,SG670,Chennai,Goa,22-04-2025,25-05-2025,Economy,3,18153,Credit Card,Cancelled
BKG104724,CUST11329,Name2021,Surname659,62,Male,user4724@example.com,9600124537,Air India,QP184,Goa,Kolkata,19-04-2025,24-04-2025,Economy,2,14261,UPI,Cancelled
BKG104725,CUST11334,Name700,Surname398,42,Male,user4725@example.com,9790094115,Vistara,AI757,Chennai,Goa,12-02-2026,07-04-2026,Business,5,10689,Net Banking,Completed
BKG104726,CUST11738,Name108,Surname973,32,Female,user4726@example.com,9516117165,IndiGo,QP568,Mumbai,Goa,17-04-2025,07-06-2025,Economy,5,5188,Net Banking,Completed
BKG104727,CUST13120,Name710,Surname822,42,Female,user4727@example.com,9201560576,SpiceJet,AI543,Pune,Goa,25-03-2026,28-04-2026,Business,2,4703,Net Banking,Completed
BKG104728,CUST13647,Name882,Surname1909,28,Male,user4728@example.com,9969321758,Air India,QP174,Kolkata,Hyderabad,20-05-2026,23-05-2026,Business,2,4280,UPI,Cancelled
BKG104729,CUST10156,Name2486,Surname1728,43,Male,user4729@example.com,9592523913,Air India,AI914,Mumbai,Goa,31-03-2026,27-05-2026,Premium Economy,4,23825,Credit Card,Cancelled
BKG104730,CUST14000,Name2129,Surname849,65,Male,user4730@example.com,9985379113,Akasa Air,SG109,Delhi,Kolkata,23-09-2025,03-10-2025,Premium Economy,3,16633,Debit Card,Completed
BKG104731,CUST11038,Name1547,Surname1050,70,Female,user4731@example.com,9367303704,Akasa Air,AI208,Mumbai,Delhi,18-01-2025,14-02-2025,Premium Economy,3,5969,Net Banking,Cancelled
BKG104732,CUST14980,Name515,Surname1556,49,Male,user4732@example.com,9883024798,Air India,SG710,Mumbai,Pune,11-01-2026,14-02-2026,Business,2,23736,Credit Card,Completed
BKG104733,CUST14737,Name877,Surname860,50,Female,user4733@example.com,9979705802,SpiceJet,6.00E+220,Mumbai,Kolkata,19-05-2026,15-07-2026,Premium Economy,1,24304,UPI,Completed
BKG104734,CUST14815,Name2999,Surname136,64,Male,user4734@example.com,9666353947,Air India,QP598,Delhi,Pune,05-02-2026,10-02-2026,Premium Economy,4,2725,Debit Card,Confirmed
BKG104735,CUST13827,Name936,Surname1921,69,Male,user4735@example.com,9552641449,SpiceJet,6E546,Bengaluru,Hyderabad,15-03-2026,30-04-2026,Business,4,23028,Net Banking,Cancelled
BKG104736,CUST11656,Name1394,Surname1349,26,Female,user4736@example.com,9824891685,Vistara,SG345,Bengaluru,Chennai,31-03-2025,17-04-2025,Premium Economy,1,6856,Net Banking,Confirmed
BKG104737,CUST12126,Name1970,Surname1083,63,Female,user4737@example.com,9660209549,Akasa Air,AI756,Pune,Mumbai,12-05-2026,07-06-2026,Premium Economy,4,16786,Debit Card,Confirmed
BKG104738,CUST13223,Name182,Surname1484,27,Female,user4738@example.com,9254118744,Vistara,SG441,Bengaluru,Chennai,24-01-2025,19-02-2025,Economy,2,15667,Debit Card,Cancelled
BKG104739,CUST12134,Name2132,Surname30,43,Male,user4739@example.com,9162864085,Akasa Air,SG986,Chennai,Kolkata,23-02-2025,28-02-2025,Business,3,24035,UPI,Confirmed
BKG104740,CUST13523,Name703,Surname465,48,Female,user4740@example.com,9123261570,SpiceJet,SG314,Pune,Goa,11-08-2025,24-09-2025,Economy,2,7321,Net Banking,Confirmed
BKG104741,CUST11494,Name1161,Surname1757,21,Female,user4741@example.com,9839011522,Vistara,6E562,Delhi,Hyderabad,28-07-2026,15-08-2026,Premium Economy,5,15249,Debit Card,Completed
BKG104742,CUST11182,Name876,Surname1540,19,Female,user4742@example.com,9785355219,IndiGo,AI867,Kolkata,Hyderabad,10-05-2026,04-07-2026,Premium Economy,4,4282,Debit Card,Confirmed
BKG104743,CUST13054,Name2150,Surname789,49,Female,user4743@example.com,9823026905,Air India,SG842,Chennai,Hyderabad,06-04-2026,26-04-2026,Economy,5,5972,Net Banking,Completed
BKG104744,CUST13030,Name70,Surname930,39,Female,user4744@example.com,9545364858,SpiceJet,SG691,Hyderabad,Goa,12-04-2025,03-05-2025,Premium Economy,2,23997,Credit Card,Confirmed
BKG104745,CUST12545,Name681,Surname1737,35,Male,user4745@example.com,9403528631,Air India,QP474,Hyderabad,Kolkata,03-05-2025,09-06-2025,Premium Economy,3,15419,UPI,Completed
BKG104746,CUST11451,Name2902,Surname283,27,Female,user4746@example.com,9831503851,SpiceJet,QP604,Mumbai,Pune,13-03-2026,17-03-2026,Business,5,4152,Credit Card,Cancelled
BKG104747,CUST10797,Name1899,Surname1614,52,Male,user4747@example.com,9424289514,Vistara,AI650,Pune,Mumbai,06-11-2025,21-11-2025,Business,4,11610,Debit Card,Completed
BKG104748,CUST11246,Name2691,Surname1970,70,Male,user4748@example.com,9843038636,IndiGo,6E937,Pune,Chennai,02-11-2025,29-11-2025,Business,4,22585,Net Banking,Cancelled
BKG104749,CUST14164,Name1940,Surname878,49,Male,user4749@example.com,9828313596,SpiceJet,SG415,Goa,Delhi,03-04-2025,14-04-2025,Premium Economy,1,8191,Net Banking,Completed
BKG104750,CUST10425,Name1041,Surname76,52,Male,user4750@example.com,9644930423,Akasa Air,6E830,Hyderabad,Pune,07-03-2025,22-03-2025,Business,5,22251,Credit Card,Cancelled
BKG104751,CUST11508,Name1913,Surname65,55,Male,user4751@example.com,9190035526,Vistara,AI844,Kolkata,Pune,09-05-2026,16-05-2026,Economy,1,11730,Credit Card,Cancelled
BKG104752,CUST11104,Name2948,Surname591,25,Male,user4752@example.com,9555323396,Akasa Air,QP813,Kolkata,Mumbai,10-12-2025,24-12-2025,Economy,1,23105,Net Banking,Completed
BKG104753,CUST10029,Name2901,Surname312,50,Female,user4753@example.com,9954000251,SpiceJet,AI171,Kolkata,Bengaluru,27-02-2026,19-04-2026,Economy,1,3923,Credit Card,Confirmed
BKG104754,CUST10737,Name1374,Surname757,73,Female,user4754@example.com,9873540911,Air India,QP807,Mumbai,Bengaluru,04-02-2025,14-02-2025,Premium Economy,1,14815,Debit Card,Confirmed
BKG104755,CUST14392,Name1933,Surname833,36,Female,user4755@example.com,9644367842,Vistara,AI925,Chennai,Bengaluru,02-01-2026,11-01-2026,Business,1,19586,Debit Card,Completed
BKG104756,CUST10896,Name2056,Surname1964,41,Female,user4756@example.com,9887812574,Akasa Air,SG196,Kolkata,Mumbai,25-01-2026,27-01-2026,Economy,4,13491,Credit Card,Completed
BKG104757,CUST10637,Name1241,Surname537,53,Female,user4757@example.com,9345858740,Akasa Air,QP616,Mumbai,Chennai,11-05-2025,22-05-2025,Economy,2,9344,Debit Card,Cancelled
BKG104758,CUST14886,Name1832,Surname675,70,Male,user4758@example.com,9542331632,SpiceJet,QP138,Hyderabad,Kolkata,18-12-2025,05-02-2026,Economy,3,20968,Net Banking,Confirmed
BKG104759,CUST10267,Name2911,Surname1908,75,Male,user4759@example.com,9858259808,IndiGo,QP144,Hyderabad,Delhi,17-07-2025,12-09-2025,Business,5,7284,Net Banking,Confirmed
BKG104760,CUST13553,Name375,Surname399,42,Male,user4760@example.com,9448166425,IndiGo,AI886,Bengaluru,Kolkata,01-12-2025,17-01-2026,Economy,2,23388,Net Banking,Cancelled
BKG104761,CUST13436,Name2519,Surname1895,50,Female,user4761@example.com,9139070130,IndiGo,QP577,Delhi,Chennai,03-06-2025,04-06-2025,Business,3,22801,Net Banking,Confirmed
BKG104762,CUST11544,Name2357,Surname1401,36,Female,user4762@example.com,9546725063,SpiceJet,QP967,Kolkata,Delhi,05-12-2025,30-12-2025,Business,5,7030,UPI,Completed
BKG104763,CUST13065,Name2538,Surname1700,62,Male,user4763@example.com,9722292802,SpiceJet,AI716,Hyderabad,Goa,12-12-2025,11-01-2026,Business,5,19219,UPI,Completed
BKG104764,CUST10145,Name882,Surname1683,26,Female,user4764@example.com,9535736022,Air India,SG850,Kolkata,Hyderabad,04-03-2025,27-03-2025,Economy,1,14824,Credit Card,Confirmed
BKG104765,CUST13835,Name138,Surname490,32,Male,user4765@example.com,9274187861,SpiceJet,QP595,Kolkata,Goa,12-09-2025,14-09-2025,Premium Economy,4,19184,Net Banking,Completed
BKG104766,CUST10736,Name232,Surname1041,21,Male,user4766@example.com,9108242757,Akasa Air,6E676,Goa,Kolkata,06-01-2025,03-02-2025,Business,4,12124,Net Banking,Confirmed
BKG104767,CUST10946,Name1398,Surname1729,58,Female,user4767@example.com,9138539516,Air India,SG307,Delhi,Bengaluru,24-06-2026,16-07-2026,Premium Economy,5,14010,UPI,Cancelled
BKG104768,CUST12808,Name2017,Surname1976,58,Male,user4768@example.com,9459223954,Vistara,6E768,Mumbai,Pune,21-02-2025,25-02-2025,Economy,3,10142,Debit Card,Confirmed
BKG104769,CUST13520,Name853,Surname824,75,Female,user4769@example.com,9324005993,Vistara,6E619,Goa,Delhi,18-05-2026,11-06-2026,Premium Economy,2,4429,Net Banking,Completed
BKG104770,CUST11122,Name1459,Surname858,35,Male,user4770@example.com,9797777488,Akasa Air,SG150,Bengaluru,Delhi,23-03-2025,28-03-2025,Premium Economy,3,14423,Credit Card,Completed
BKG104771,CUST10500,Name2967,Surname828,54,Female,user4771@example.com,9497023597,IndiGo,SG623,Bengaluru,Goa,27-01-2025,19-02-2025,Economy,4,12165,Credit Card,Cancelled
BKG104772,CUST12030,Name152,Surname128,55,Male,user4772@example.com,9832139137,Air India,SG982,Delhi,Bengaluru,21-02-2026,11-04-2026,Economy,1,10576,Net Banking,Cancelled
BKG104773,CUST13515,Name2010,Surname496,25,Female,user4773@example.com,9952098578,SpiceJet,6E904,Mumbai,Bengaluru,27-12-2025,11-02-2026,Economy,1,8791,Debit Card,Confirmed
BKG104774,CUST11303,Name1776,Surname1528,56,Male,user4774@example.com,9550786873,IndiGo,QP140,Mumbai,Goa,18-08-2026,17-10-2026,Premium Economy,2,23016,Debit Card,Cancelled
BKG104775,CUST14658,Name2206,Surname878,67,Female,user4775@example.com,9308834002,SpiceJet,SG202,Mumbai,Delhi,06-04-2025,08-04-2025,Economy,2,10383,UPI,Completed
BKG104776,CUST12472,Name1281,Surname511,47,Female,user4776@example.com,9138709548,Vistara,QP359,Goa,Pune,31-12-2025,25-01-2026,Economy,2,17222,Debit Card,Cancelled
BKG104777,CUST10234,Name813,Surname225,27,Male,user4777@example.com,9933091916,Vistara,AI407,Bengaluru,Kolkata,08-01-2026,13-01-2026,Premium Economy,2,16743,Credit Card,Completed
BKG104778,CUST10465,Name1003,Surname283,48,Female,user4778@example.com,9210210852,SpiceJet,SG543,Mumbai,Bengaluru,06-12-2025,29-01-2026,Premium Economy,2,11539,Credit Card,Cancelled
BKG104779,CUST14091,Name304,Surname1845,57,Male,user4779@example.com,9776483320,IndiGo,QP409,Kolkata,Hyderabad,23-05-2025,18-07-2025,Premium Economy,1,6970,UPI,Cancelled
BKG104780,CUST11075,Name2612,Surname1033,74,Female,user4780@example.com,9446961699,Air India,AI875,Pune,Mumbai,14-05-2026,16-06-2026,Economy,5,8697,UPI,Completed
BKG104781,CUST10098,Name2819,Surname1779,67,Male,user4781@example.com,9892439547,Vistara,6E852,Pune,Bengaluru,28-02-2025,24-04-2025,Premium Economy,5,11331,Net Banking,Confirmed
